WaveHs	WaveTp	WaveDirection	Link1 Max Tension	Link1 Min Tension
3.000000	12.000000	165.000000	57.673126	38.477940
3.000000	12.000000	165.000000	58.540607	36.704372
3.000000	12.000000	165.000000	56.730682	38.132771
3.000000	12.000000	165.000000	55.119305	38.995113
3.000000	12.000000	165.000000	55.616718	40.779541
3.000000	12.000000	180.000000	55.878159	39.614624
3.000000	12.000000	180.000000	56.777824	40.164715
3.000000	12.000000	180.000000	56.004299	39.028736
3.000000	12.000000	180.000000	56.428196	39.021564
3.000000	12.000000	180.000000	57.251396	36.613075
3.000000	12.000000	180.000000	56.243301	39.342697
3.000000	12.000000	180.000000	59.589642	36.348938
3.000000	12.000000	180.000000	58.737648	37.727547
3.000000	12.000000	180.000000	56.569439	38.058887
3.000000	12.000000	180.000000	56.015957	40.062279
3.000000	12.000000	180.000000	58.160515	36.954323
3.000000	12.000000	180.000000	57.681000	38.246593
3.000000	12.000000	180.000000	58.466137	37.543781
3.000000	12.000000	180.000000	57.898499	38.666061
3.000000	12.000000	180.000000	54.854107	40.784416
3.000000	12.000000	180.000000	56.886913	38.589340
3.000000	12.000000	180.000000	53.878998	41.975414
3.000000	12.000000	180.000000	56.350624	39.771282
3.000000	12.000000	180.000000	57.522011	38.000092
3.000000	12.000000	180.000000	54.568504	39.878963
3.000000	12.000000	180.000000	55.250004	39.867958
3.000000	12.000000	180.000000	57.455624	38.862843
3.000000	12.000000	180.000000	57.802128	39.393902
3.000000	12.000000	180.000000	55.074348	38.691563
3.000000	12.000000	180.000000	54.739113	41.346832
3.000000	12.000000	180.000000	54.017990	41.847996
3.000000	12.000000	180.000000	59.333950	36.930485
3.000000	12.000000	180.000000	54.266933	41.318680
3.000000	12.000000	180.000000	58.569492	34.001663
3.000000	12.000000	180.000000	59.349339	38.625710
3.000000	12.000000	180.000000	57.617344	39.499096
3.000000	12.000000	180.000000	58.155182	37.471306
3.000000	12.000000	180.000000	55.539883	39.107479
3.000000	12.000000	180.000000	54.873665	40.114662
3.000000	12.000000	180.000000	55.060509	40.481846
3.000000	12.000000	195.000000	55.818722	39.166687
3.000000	12.000000	195.000000	56.792751	39.695236
3.000000	12.000000	195.000000	56.097519	39.408073
3.000000	12.000000	195.000000	55.759453	38.989422
3.000000	12.000000	195.000000	57.867519	34.302818
3.000000	12.000000	195.000000	56.063492	39.065117
3.000000	12.000000	195.000000	60.106571	35.402336
3.000000	12.000000	195.000000	58.884762	37.877972
3.000000	12.000000	195.000000	56.221149	37.467339
3.000000	12.000000	195.000000	56.359966	39.932114
3.000000	12.000000	195.000000	57.930695	36.724339
3.000000	12.000000	195.000000	57.910542	36.751873
3.000000	12.000000	195.000000	59.428696	36.309757
3.000000	12.000000	195.000000	58.279510	38.212322
3.000000	12.000000	195.000000	55.595436	40.579029
3.000000	12.000000	195.000000	56.808739	38.087910
3.000000	12.000000	195.000000	54.094528	41.721394
3.000000	12.000000	195.000000	56.154346	39.720371
3.000000	12.000000	195.000000	58.969833	36.935020
3.000000	12.000000	195.000000	55.744480	38.183037
3.000000	12.000000	195.000000	56.240688	37.746330
3.000000	12.000000	195.000000	57.033890	38.082542
3.000000	12.000000	195.000000	58.303139	38.178436
3.000000	12.000000	195.000000	55.250042	37.291275
3.000000	12.000000	195.000000	54.471966	41.449493
3.000000	12.000000	195.000000	54.306133	41.719963
3.000000	12.000000	195.000000	58.576412	36.608288
3.000000	12.000000	195.000000	54.819489	41.233624
3.000000	12.000000	195.000000	59.879856	32.808460
3.000000	12.000000	195.000000	59.644169	37.650345
3.000000	12.000000	195.000000	57.673126	38.477940
3.000000	12.000000	195.000000	58.540607	36.704372
3.000000	12.000000	195.000000	56.730682	38.132771
3.000000	12.000000	195.000000	55.119305	38.995113
3.000000	12.000000	195.000000	55.616718	40.779541
3.000000	14.000000	165.000000	54.184143	41.618374
3.000000	14.000000	165.000000	55.571560	41.344944
3.000000	14.000000	165.000000	54.646580	40.752911
3.000000	14.000000	165.000000	53.738674	40.248341
3.000000	14.000000	165.000000	53.646049	41.332043
3.000000	14.000000	165.000000	55.870224	40.630981
3.000000	14.000000	165.000000	54.571144	40.802490
3.000000	14.000000	165.000000	55.404762	38.803589
3.000000	14.000000	165.000000	54.166122	40.315678
3.000000	14.000000	165.000000	54.745644	40.812874
3.000000	14.000000	165.000000	55.779041	39.502609
3.000000	14.000000	165.000000	54.604126	39.829792
3.000000	14.000000	165.000000	57.318211	39.708775
3.000000	14.000000	165.000000	58.039883	38.110729
3.000000	14.000000	165.000000	53.700607	41.698162
3.000000	14.000000	165.000000	55.376980	41.136784
3.000000	14.000000	165.000000	53.779308	40.999985
3.000000	14.000000	165.000000	55.712822	39.136990
3.000000	14.000000	165.000000	53.160549	41.220737
3.000000	14.000000	165.000000	55.288181	41.299107
3.000000	14.000000	165.000000	57.415794	37.549122
3.000000	14.000000	165.000000	55.364983	39.267769
3.000000	14.000000	165.000000	55.594257	39.675213
3.000000	14.000000	165.000000	53.303032	42.687420
3.000000	14.000000	165.000000	53.156319	41.065273
3.000000	14.000000	165.000000	54.028999	40.972866
3.000000	14.000000	165.000000	56.434166	39.196583
3.000000	14.000000	165.000000	53.572273	42.347336
3.000000	14.000000	165.000000	56.275532	39.666355
3.000000	14.000000	165.000000	55.337872	40.911350
3.000000	14.000000	165.000000	54.471043	40.975445
3.000000	14.000000	165.000000	56.248367	39.509388
3.000000	14.000000	165.000000	56.481930	38.326283
3.000000	14.000000	165.000000	55.368824	39.188248
3.000000	14.000000	165.000000	54.278202	40.853260
3.000000	14.000000	180.000000	53.777534	41.886803
3.000000	14.000000	180.000000	55.068497	41.275406
3.000000	14.000000	180.000000	55.670826	40.563656
3.000000	14.000000	180.000000	54.116997	40.150352
3.000000	14.000000	180.000000	53.449108	41.295219
3.000000	14.000000	180.000000	56.410877	40.820457
3.000000	14.000000	180.000000	54.546158	40.978672
3.000000	14.000000	180.000000	54.757133	39.867512
3.000000	14.000000	180.000000	54.341873	40.262547
3.000000	14.000000	180.000000	54.961666	41.215416
3.000000	14.000000	180.000000	55.610931	39.130104
3.000000	14.000000	180.000000	54.582436	39.282581
3.000000	14.000000	180.000000	57.150223	40.333019
3.000000	14.000000	180.000000	57.348572	38.512623
3.000000	14.000000	180.000000	54.022587	41.946125
3.000000	14.000000	180.000000	53.939480	41.956306
3.000000	14.000000	180.000000	54.480679	41.389202
3.000000	14.000000	180.000000	54.954292	39.770054
3.000000	14.000000	180.000000	53.843262	40.921276
3.000000	14.000000	180.000000	55.494568	40.477028
3.000000	14.000000	180.000000	58.348148	37.995037
3.000000	14.000000	180.000000	55.688354	39.635242
3.000000	14.000000	180.000000	54.929092	39.585155
3.000000	14.000000	180.000000	53.960480	42.565056
3.000000	14.000000	180.000000	52.847599	41.926067
3.000000	14.000000	180.000000	53.951931	41.124073
3.000000	14.000000	180.000000	55.859673	39.250725
3.000000	14.000000	180.000000	53.216732	42.553825
3.000000	14.000000	180.000000	55.887844	38.999023
3.000000	14.000000	180.000000	55.464870	41.597961
3.000000	14.000000	180.000000	54.301720	39.983551
3.000000	14.000000	180.000000	56.274689	39.698299
3.000000	14.000000	180.000000	57.091713	37.406048
3.000000	14.000000	180.000000	54.767323	40.334179
3.000000	14.000000	180.000000	53.696060	40.969021
3.000000	14.000000	195.000000	54.184143	41.618374
3.000000	14.000000	195.000000	55.571560	41.344944
3.000000	14.000000	195.000000	54.646580	40.752911
3.000000	14.000000	195.000000	53.738674	40.248341
3.000000	14.000000	195.000000	53.646049	41.332043
3.000000	14.000000	195.000000	55.870224	40.630981
3.000000	14.000000	195.000000	54.571144	40.802490
3.000000	14.000000	195.000000	55.404762	38.803589
3.000000	14.000000	195.000000	54.166122	40.315678
3.000000	14.000000	195.000000	54.745644	40.812874
3.000000	14.000000	195.000000	55.779041	39.502609
3.000000	14.000000	195.000000	54.604126	39.829792
3.000000	14.000000	195.000000	57.318211	39.708775
3.000000	14.000000	195.000000	58.039883	38.110729
3.000000	14.000000	195.000000	53.700607	41.698162
3.000000	14.000000	195.000000	55.376980	41.136784
3.000000	14.000000	195.000000	53.779308	40.999985
3.000000	14.000000	195.000000	55.712822	39.136990
3.000000	14.000000	195.000000	53.160549	41.220737
3.000000	14.000000	195.000000	55.288181	41.299107
3.000000	14.000000	195.000000	57.415794	37.549122
3.000000	14.000000	195.000000	55.364983	39.267769
3.000000	14.000000	195.000000	55.594257	39.675213
3.000000	14.000000	195.000000	53.303032	42.687420
3.000000	14.000000	195.000000	53.156319	41.065273
3.000000	14.000000	195.000000	54.028999	40.972866
3.000000	14.000000	195.000000	56.434166	39.196583
3.000000	14.000000	195.000000	53.572273	42.347336
3.000000	14.000000	195.000000	56.275532	39.666355
3.000000	14.000000	195.000000	55.337872	40.911350
3.000000	14.000000	195.000000	54.471043	40.975445
3.000000	14.000000	195.000000	56.248367	39.509388
3.000000	14.000000	195.000000	56.481930	38.326283
3.000000	14.000000	195.000000	55.368824	39.188248
3.000000	14.000000	195.000000	54.278202	40.853260
3.500000	7.000000	165.000000	59.483692	36.085403
3.500000	7.000000	165.000000	63.918964	29.526714
3.500000	7.000000	165.000000	63.055595	33.501724
3.500000	7.000000	165.000000	61.267906	32.899570
3.500000	7.000000	165.000000	62.960957	30.504759
3.500000	7.000000	165.000000	59.265343	37.230713
3.500000	7.000000	165.000000	63.378620	30.148668
3.500000	7.000000	165.000000	63.701374	33.908180
3.500000	7.000000	165.000000	59.212391	33.503437
3.500000	7.000000	165.000000	59.032417	37.404068
3.500000	7.000000	165.000000	62.171745	33.341118
3.500000	7.000000	165.000000	58.251625	37.222397
3.500000	7.000000	165.000000	58.898621	35.019432
3.500000	7.000000	165.000000	58.600082	31.978106
3.500000	7.000000	165.000000	56.436543	37.965260
3.500000	7.000000	165.000000	62.141945	34.862053
3.500000	7.000000	165.000000	56.771969	39.198109
3.500000	7.000000	165.000000	59.962601	34.780682
3.500000	7.000000	165.000000	58.760380	35.172771
3.500000	7.000000	165.000000	59.224678	36.939663
3.500000	7.000000	165.000000	61.256908	31.471447
3.500000	7.000000	165.000000	62.412483	31.259441
3.500000	7.000000	165.000000	61.628304	32.489197
3.500000	7.000000	165.000000	60.199066	34.652695
3.500000	7.000000	165.000000	59.207718	34.287354
3.500000	7.000000	165.000000	62.131641	30.470514
3.500000	7.000000	165.000000	59.290745	35.879745
3.500000	7.000000	165.000000	62.953438	32.130795
3.500000	7.000000	165.000000	60.918449	33.137714
3.500000	7.000000	165.000000	63.334213	30.435764
3.500000	7.000000	165.000000	63.532997	28.868298
3.500000	7.000000	165.000000	61.398979	32.866364
3.500000	7.000000	165.000000	60.912132	34.682800
3.500000	7.000000	165.000000	60.611282	33.805447
3.500000	7.000000	165.000000	60.661205	35.836575
3.500000	7.000000	180.000000	60.521488	36.496304
3.500000	7.000000	180.000000	62.443825	31.810719
3.500000	7.000000	180.000000	62.980843	35.287666
3.500000	7.000000	180.000000	59.841225	33.945713
3.500000	7.000000	180.000000	61.060226	33.667416
3.500000	7.000000	180.000000	56.947582	37.831680
3.500000	7.000000	180.000000	59.931301	33.465828
3.500000	7.000000	180.000000	63.765945	31.545010
3.500000	7.000000	180.000000	59.744648	35.898659
3.500000	7.000000	180.000000	57.641613	37.502129
3.500000	7.000000	180.000000	59.443722	36.050854
3.500000	7.000000	180.000000	59.167439	37.183083
3.500000	7.000000	180.000000	62.543266	33.459507
3.500000	7.000000	180.000000	60.074341	35.485386
3.500000	7.000000	180.000000	56.712399	35.799419
3.500000	7.000000	180.000000	60.755924	35.994911
3.500000	7.000000	180.000000	55.725250	38.954651
3.500000	7.000000	180.000000	60.324318	36.070728
3.500000	7.000000	180.000000	57.278564	37.750992
3.500000	7.000000	180.000000	60.103432	36.396927
3.500000	7.000000	180.000000	60.604504	32.305443
3.500000	7.000000	180.000000	58.485439	34.761116
3.500000	7.000000	180.000000	61.102699	33.819363
3.500000	7.000000	180.000000	57.621792	35.649876
3.500000	7.000000	180.000000	58.887035	35.185856
3.500000	7.000000	180.000000	61.005970	34.937790
3.500000	7.000000	180.000000	59.749531	36.701492
3.500000	7.000000	180.000000	63.661037	31.852976
3.500000	7.000000	180.000000	62.583733	33.901520
3.500000	7.000000	180.000000	60.937462	34.153931
3.500000	7.000000	180.000000	62.749840	33.295341
3.500000	7.000000	180.000000	61.348789	32.699436
3.500000	7.000000	180.000000	61.390545	34.995949
3.500000	7.000000	180.000000	58.571106	34.757118
3.500000	7.000000	180.000000	58.808064	34.796326
3.500000	7.000000	195.000000	59.483692	36.085403
3.500000	7.000000	195.000000	63.918964	29.526714
3.500000	7.000000	195.000000	63.055595	33.501724
3.500000	7.000000	195.000000	61.267906	32.899570
3.500000	7.000000	195.000000	62.960957	30.504759
3.500000	7.000000	195.000000	59.265343	37.230713
3.500000	7.000000	195.000000	63.378620	30.148668
3.500000	7.000000	195.000000	63.701374	33.908180
3.500000	7.000000	195.000000	59.212391	33.503437
3.500000	7.000000	195.000000	59.032417	37.404068
3.500000	7.000000	195.000000	62.171745	33.341118
3.500000	7.000000	195.000000	58.251625	37.222397
3.500000	7.000000	195.000000	58.898621	35.019432
3.500000	7.000000	195.000000	58.600082	31.978106
3.500000	7.000000	195.000000	56.436543	37.965260
3.500000	7.000000	195.000000	62.141945	34.862053
3.500000	7.000000	195.000000	56.771969	39.198109
3.500000	7.000000	195.000000	59.962601	34.780682
3.500000	7.000000	195.000000	58.760380	35.172771
3.500000	7.000000	195.000000	59.224678	36.939663
3.500000	7.000000	195.000000	61.256908	31.471447
3.500000	7.000000	195.000000	62.412483	31.259441
3.500000	7.000000	195.000000	61.628304	32.489197
3.500000	7.000000	195.000000	60.199066	34.652695
3.500000	7.000000	195.000000	59.207718	34.287354
3.500000	7.000000	195.000000	62.131641	30.470514
3.500000	7.000000	195.000000	59.290745	35.879745
3.500000	7.000000	195.000000	62.953438	32.130795
3.500000	7.000000	195.000000	60.918449	33.137714
3.500000	7.000000	195.000000	63.334213	30.435764
3.500000	7.000000	195.000000	63.532997	28.868298
3.500000	7.000000	195.000000	61.398979	32.866364
3.500000	7.000000	195.000000	60.912132	34.682800
3.500000	7.000000	195.000000	60.611282	33.805447
3.500000	7.000000	195.000000	60.661205	35.836575
3.500000	8.000000	165.000000	64.925606	29.572302
3.500000	8.000000	165.000000	62.342884	32.704105
3.500000	8.000000	165.000000	62.852108	33.056248
3.500000	8.000000	165.000000	60.258980	37.406658
3.500000	8.000000	165.000000	61.546799	34.323490
3.500000	8.000000	165.000000	62.204281	30.324898
3.500000	8.000000	165.000000	66.436760	31.084236
3.500000	8.000000	165.000000	60.980686	32.784344
3.500000	8.000000	165.000000	72.488144	27.335238
3.500000	8.000000	165.000000	60.215649	33.626041
3.500000	8.000000	165.000000	61.439869	31.838760
3.500000	8.000000	165.000000	59.058392	35.467388
3.500000	8.000000	165.000000	60.498154	34.613594
3.500000	8.000000	165.000000	62.108841	32.974380
3.500000	8.000000	165.000000	59.696247	34.900864
3.500000	8.000000	165.000000	61.827312	32.517082
3.500000	8.000000	165.000000	61.174248	31.576488
3.500000	8.000000	165.000000	65.403320	30.965025
3.500000	8.000000	165.000000	60.579411	34.084122
3.500000	8.000000	165.000000	59.622375	33.362858
3.500000	8.000000	165.000000	61.163006	34.665543
3.500000	8.000000	165.000000	67.296005	27.507914
3.500000	8.000000	165.000000	61.481808	33.832115
3.500000	8.000000	165.000000	62.092415	33.660488
3.500000	8.000000	165.000000	58.967552	35.221596
3.500000	8.000000	165.000000	64.726471	32.199749
3.500000	8.000000	165.000000	65.804329	32.215252
3.500000	8.000000	165.000000	63.648678	31.062323
3.500000	8.000000	165.000000	64.315361	29.837301
3.500000	8.000000	165.000000	64.562393	30.278090
3.500000	8.000000	165.000000	65.117981	28.179712
3.500000	8.000000	165.000000	63.642654	33.119648
3.500000	8.000000	165.000000	64.687325	30.122246
3.500000	8.000000	165.000000	63.971806	31.624859
3.500000	8.000000	165.000000	58.559776	36.488777
3.500000	8.000000	180.000000	64.360687	32.690361
3.500000	8.000000	180.000000	61.905521	31.807596
3.500000	8.000000	180.000000	63.172256	31.795643
3.500000	8.000000	180.000000	58.968197	36.082409
3.500000	8.000000	180.000000	62.244625	33.124554
3.500000	8.000000	180.000000	63.130310	31.897129
3.500000	8.000000	180.000000	67.929680	29.781460
3.500000	8.000000	180.000000	60.904041	34.450722
3.500000	8.000000	180.000000	64.472183	31.702293
3.500000	8.000000	180.000000	59.984863	33.465374
3.500000	8.000000	180.000000	62.055328	32.008091
3.500000	8.000000	180.000000	59.562527	35.472141
3.500000	8.000000	180.000000	61.961910	35.317371
3.500000	8.000000	180.000000	61.735462	34.273312
3.500000	8.000000	180.000000	58.355556	35.432590
3.500000	8.000000	180.000000	61.713043	30.206333
3.500000	8.000000	180.000000	60.105255	35.465115
3.500000	8.000000	180.000000	64.792381	30.826731
3.500000	8.000000	180.000000	57.618256	36.322495
3.500000	8.000000	180.000000	60.465431	33.699913
3.500000	8.000000	180.000000	60.020954	32.705402
3.500000	8.000000	180.000000	62.457695	32.446690
3.500000	8.000000	180.000000	60.922512	34.254829
3.500000	8.000000	180.000000	60.490055	32.941097
3.500000	8.000000	180.000000	59.895401	37.541481
3.500000	8.000000	180.000000	62.748928	33.730511
3.500000	8.000000	180.000000	65.152069	32.557735
3.500000	8.000000	180.000000	62.035980	31.215660
3.500000	8.000000	180.000000	62.698242	32.056778
3.500000	8.000000	180.000000	63.189091	29.888731
3.500000	8.000000	180.000000	65.527740	28.861040
3.500000	8.000000	180.000000	63.638016	33.697914
3.500000	8.000000	180.000000	66.046539	30.501720
3.500000	8.000000	180.000000	61.426521	34.000423
3.500000	8.000000	180.000000	57.975773	35.958542
3.500000	8.000000	195.000000	64.925606	29.572302
3.500000	8.000000	195.000000	62.342884	32.704105
3.500000	8.000000	195.000000	62.852108	33.056248
3.500000	8.000000	195.000000	60.258980	37.406658
3.500000	8.000000	195.000000	61.546799	34.323490
3.500000	8.000000	195.000000	62.204281	30.324898
3.500000	8.000000	195.000000	66.436760	31.084236
3.500000	8.000000	195.000000	60.980686	32.784344
3.500000	8.000000	195.000000	72.488144	27.335238
3.500000	8.000000	195.000000	60.215649	33.626041
3.500000	8.000000	195.000000	61.439869	31.838760
3.500000	8.000000	195.000000	59.058392	35.467388
3.500000	8.000000	195.000000	60.498154	34.613594
3.500000	8.000000	195.000000	62.108841	32.974380
3.500000	8.000000	195.000000	59.696247	34.900864
3.500000	8.000000	195.000000	61.827312	32.517082
3.500000	8.000000	195.000000	61.174248	31.576488
3.500000	8.000000	195.000000	65.403320	30.965025
3.500000	8.000000	195.000000	60.579411	34.084122
3.500000	8.000000	195.000000	59.622375	33.362858
3.500000	8.000000	195.000000	61.163006	34.665543
3.500000	8.000000	195.000000	67.296005	27.507914
3.500000	8.000000	195.000000	61.481808	33.832115
3.500000	8.000000	195.000000	62.092415	33.660488
3.500000	8.000000	195.000000	58.967552	35.221596
3.500000	8.000000	195.000000	64.726471	32.199749
3.500000	8.000000	195.000000	65.804329	32.215252
3.500000	8.000000	195.000000	63.648678	31.062323
3.500000	8.000000	195.000000	64.315361	29.837301
3.500000	8.000000	195.000000	64.562393	30.278090
3.500000	8.000000	195.000000	65.117981	28.179712
3.500000	8.000000	195.000000	63.642654	33.119648
3.500000	8.000000	195.000000	64.687325	30.122246
3.500000	8.000000	195.000000	63.971806	31.624859
3.500000	8.000000	195.000000	58.559776	36.488777
3.500000	10.000000	165.000000	61.214005	35.827999
3.500000	10.000000	165.000000	62.090698	34.361092
3.500000	10.000000	165.000000	62.072933	35.383728
3.500000	10.000000	165.000000	63.093666	34.379597
3.500000	10.000000	165.000000	62.738152	31.654430
3.500000	10.000000	165.000000	62.168697	34.375484
3.500000	10.000000	165.000000	65.111580	30.691027
3.500000	10.000000	165.000000	63.777557	31.549349
3.500000	10.000000	165.000000	60.503635	32.529671
3.500000	10.000000	165.000000	58.018215	37.238789
3.500000	10.000000	165.000000	60.195175	33.143147
3.500000	10.000000	165.000000	60.387203	36.187359
3.500000	10.000000	165.000000	58.708828	36.580196
3.500000	10.000000	165.000000	61.688206	33.895275
3.500000	10.000000	165.000000	56.278824	39.121117
3.500000	10.000000	165.000000	62.948849	34.118450
3.500000	10.000000	165.000000	61.130711	34.984241
3.500000	10.000000	165.000000	61.484093	34.893982
3.500000	10.000000	165.000000	61.989166	35.453194
3.500000	10.000000	165.000000	58.218384	39.148964
3.500000	10.000000	165.000000	60.983788	33.845882
3.500000	10.000000	165.000000	61.877697	32.864010
3.500000	10.000000	165.000000	61.840828	34.532181
3.500000	10.000000	165.000000	60.803528	33.962421
3.500000	10.000000	165.000000	55.892704	39.984669
3.500000	10.000000	165.000000	58.296635	38.421684
3.500000	10.000000	165.000000	61.746235	34.696384
3.500000	10.000000	165.000000	57.628498	37.155827
3.500000	10.000000	165.000000	66.741371	26.482409
3.500000	10.000000	165.000000	59.417381	35.928127
3.500000	10.000000	165.000000	65.204727	30.380945
3.500000	10.000000	165.000000	62.859318	33.640869
3.500000	10.000000	165.000000	65.999344	32.303650
3.500000	10.000000	165.000000	59.666195	35.459755
3.500000	10.000000	165.000000	59.246117	33.974483
3.500000	10.000000	180.000000	60.869381	34.116676
3.500000	10.000000	180.000000	62.136551	35.337921
3.500000	10.000000	180.000000	63.989830	34.551018
3.500000	10.000000	180.000000	64.228996	34.906227
3.500000	10.000000	180.000000	64.128128	34.589657
3.500000	10.000000	180.000000	62.189137	33.827431
3.500000	10.000000	180.000000	65.141876	31.994881
3.500000	10.000000	180.000000	62.238132	32.847069
3.500000	10.000000	180.000000	60.954155	33.830723
3.500000	10.000000	180.000000	59.042145	36.963428
3.500000	10.000000	180.000000	62.303459	31.464916
3.500000	10.000000	180.000000	58.944225	38.250267
3.500000	10.000000	180.000000	58.067581	38.028011
3.500000	10.000000	180.000000	60.663033	32.590172
3.500000	10.000000	180.000000	57.119595	38.235382
3.500000	10.000000	180.000000	61.295723	34.006027
3.500000	10.000000	180.000000	59.931751	35.307323
3.500000	10.000000	180.000000	62.521439	35.099758
3.500000	10.000000	180.000000	62.683617	35.377167
3.500000	10.000000	180.000000	59.056065	38.602081
3.500000	10.000000	180.000000	62.433804	34.081139
3.500000	10.000000	180.000000	62.687958	33.167519
3.500000	10.000000	180.000000	62.334118	34.401211
3.500000	10.000000	180.000000	60.723057	34.938938
3.500000	10.000000	180.000000	55.613693	40.938297
3.500000	10.000000	180.000000	58.800053	38.499126
3.500000	10.000000	180.000000	63.835697	33.698952
3.500000	10.000000	180.000000	58.199814	36.623745
3.500000	10.000000	180.000000	64.419838	28.815880
3.500000	10.000000	180.000000	57.822186	36.699383
3.500000	10.000000	180.000000	65.290009	32.258579
3.500000	10.000000	180.000000	61.065552	32.214382
3.500000	10.000000	180.000000	62.291481	34.135357
3.500000	10.000000	180.000000	59.679089	36.166386
3.500000	10.000000	180.000000	60.944553	35.052433
3.500000	10.000000	195.000000	61.214005	35.827999
3.500000	10.000000	195.000000	62.090698	34.361092
3.500000	10.000000	195.000000	62.072933	35.383728
3.500000	10.000000	195.000000	63.093666	34.379597
3.500000	10.000000	195.000000	62.738152	31.654430
3.500000	10.000000	195.000000	62.168697	34.375484
3.500000	10.000000	195.000000	65.111580	30.691027
3.500000	10.000000	195.000000	63.777557	31.549349
3.500000	10.000000	195.000000	60.503635	32.529671
3.500000	10.000000	195.000000	58.018215	37.238789
3.500000	10.000000	195.000000	60.195175	33.143147
3.500000	10.000000	195.000000	60.387203	36.187359
3.500000	10.000000	195.000000	58.708828	36.580196
3.500000	10.000000	195.000000	61.688206	33.895275
3.500000	10.000000	195.000000	56.278824	39.121117
3.500000	10.000000	195.000000	62.948849	34.118450
3.500000	10.000000	195.000000	61.130711	34.984241
3.500000	10.000000	195.000000	61.484093	34.893982
3.500000	10.000000	195.000000	61.989166	35.453194
3.500000	10.000000	195.000000	58.218384	39.148964
3.500000	10.000000	195.000000	60.983788	33.845882
3.500000	10.000000	195.000000	61.877697	32.864010
3.500000	10.000000	195.000000	61.840828	34.532181
3.500000	10.000000	195.000000	60.803528	33.962421
3.500000	10.000000	195.000000	55.892704	39.984669
3.500000	10.000000	195.000000	58.296635	38.421684
3.500000	10.000000	195.000000	61.746235	34.696384
3.500000	10.000000	195.000000	57.628498	37.155827
3.500000	10.000000	195.000000	66.741371	26.482409
3.500000	10.000000	195.000000	59.417381	35.928127
3.500000	10.000000	195.000000	65.204727	30.380945
3.500000	10.000000	195.000000	62.859318	33.640869
3.500000	10.000000	195.000000	65.999344	32.303650
3.500000	10.000000	195.000000	59.666195	35.459755
3.500000	10.000000	195.000000	59.246117	33.974483
3.500000	11.000000	165.000000	59.510235	35.797253
3.500000	11.000000	165.000000	58.698780	37.013195
3.500000	11.000000	165.000000	61.416653	35.540504
3.500000	11.000000	165.000000	59.897629	36.502316
3.500000	11.000000	165.000000	61.022167	29.772451
3.500000	11.000000	165.000000	61.521091	35.654266
3.500000	11.000000	165.000000	64.128883	30.859573
3.500000	11.000000	165.000000	60.999977	34.203285
3.500000	11.000000	165.000000	59.658756	35.275547
3.500000	11.000000	165.000000	57.941772	37.615791
3.500000	11.000000	165.000000	60.146042	34.575554
3.500000	11.000000	165.000000	60.661198	34.986423
3.500000	11.000000	165.000000	60.997860	35.079525
3.500000	11.000000	165.000000	62.159012	34.583099
3.500000	11.000000	165.000000	56.842789	39.769871
3.500000	11.000000	165.000000	61.835831	34.087337
3.500000	11.000000	165.000000	58.507828	38.593857
3.500000	11.000000	165.000000	59.374844	38.410271
3.500000	11.000000	165.000000	60.053802	35.015732
3.500000	11.000000	165.000000	57.874844	37.839191
3.500000	11.000000	165.000000	57.393600	37.668621
3.500000	11.000000	165.000000	62.203884	36.048939
3.500000	11.000000	165.000000	60.301796	37.450947
3.500000	11.000000	165.000000	58.237015	35.947048
3.500000	11.000000	165.000000	55.138508	40.016029
3.500000	11.000000	165.000000	57.912174	40.107765
3.500000	11.000000	165.000000	61.858772	34.321194
3.500000	11.000000	165.000000	55.735332	37.540066
3.500000	11.000000	165.000000	63.054638	29.760206
3.500000	11.000000	165.000000	62.093143	36.136696
3.500000	11.000000	165.000000	64.979088	27.506441
3.500000	11.000000	165.000000	61.271915	34.405296
3.500000	11.000000	165.000000	58.431450	34.959179
3.500000	11.000000	165.000000	57.841236	38.208191
3.500000	11.000000	165.000000	58.532242	38.098751
3.500000	11.000000	180.000000	58.000648	35.995949
3.500000	11.000000	180.000000	59.042976	35.892277
3.500000	11.000000	180.000000	60.799519	36.679180
3.500000	11.000000	180.000000	60.276127	37.148785
3.500000	11.000000	180.000000	61.039173	31.554523
3.500000	11.000000	180.000000	62.876030	37.198833
3.500000	11.000000	180.000000	63.721958	32.920177
3.500000	11.000000	180.000000	59.094124	36.052399
3.500000	11.000000	180.000000	58.415890	34.692154
3.500000	11.000000	180.000000	57.152119	37.289654
3.500000	11.000000	180.000000	59.329304	36.529671
3.500000	11.000000	180.000000	60.787628	34.592869
3.500000	11.000000	180.000000	59.178616	35.793987
3.500000	11.000000	180.000000	62.336502	34.880726
3.500000	11.000000	180.000000	56.940842	40.093697
3.500000	11.000000	180.000000	61.821648	35.929295
3.500000	11.000000	180.000000	59.390228	37.400269
3.500000	11.000000	180.000000	60.175014	38.404118
3.500000	11.000000	180.000000	59.585152	36.494068
3.500000	11.000000	180.000000	56.522968	38.590370
3.500000	11.000000	180.000000	59.238152	38.106678
3.500000	11.000000	180.000000	62.043205	35.616405
3.500000	11.000000	180.000000	60.033443	37.367496
3.500000	11.000000	180.000000	60.411732	36.668346
3.500000	11.000000	180.000000	54.715351	39.855240
3.500000	11.000000	180.000000	56.131340	39.858456
3.500000	11.000000	180.000000	60.515190	35.784328
3.500000	11.000000	180.000000	56.764381	37.552959
